year,ring,sex,stintID,DSL,stintday,mass_chg,mass_chgPer,exp
2015,FB30098,M,3,44,5,-10,-0.023809524,EXP
2015,FB30024,F,2,21,1,NA,NA,EXP
2015,FB30024,F,1,12,5,-15,-0.034482759,EXP
2015,FB30098,M,2,27,3,-15,-0.035294118,EXP
2015,FB30024,F,1,13,6,-10,-0.023809524,EXP
2015,FB30098,M,2,29,5,-5,-0.0125,EXP
2015,FB30098,M,2,26,2,-5,-0.011627907,EXP
2015,FB30024,F,0,0,1,NA,NA,EXP
2015,FB30024,F,1,8,1,NA,NA,EXP
2015,FB30024,F,1,9,2,-20,-0.041666667,EXP
2015,FB30024,F,1,10,3,-20,-0.043478261,EXP
2015,FB30098,M,1,18,5,0,0,EXP
2015,FB30098,M,1,19,6,-15,-0.037037037,EXP
2015,FB30098,M,1,20,7,-20,-0.051282051,EXP
2015,FB30098,M,2,25,1,NA,NA,EXP
2015,FB30098,M,3,46,7,0,0,EXP
2015,FB30024,F,2,22,2,-5,-0.012195122,EXP
2015,FB30098,M,2,28,4,-10,-0.024390244,EXP
2015,FB30098,M,0,5,5,0,0,EXP
2015,FB30098,M,2,30,6,-15,-0.037974684,EXP
2015,FB30098,M,2,31,7,-10,-0.026315789,EXP
2015,FB30098,M,2,32,8,-5,-0.013513514,EXP
2015,FB30098,M,3,40,1,NA,NA,EXP
2015,FB30098,M,3,41,2,-15,-0.032967033,EXP
2015,FB30098,M,3,42,3,-5,-0.011363636,EXP
2015,FB30024,F,1,11,4,-5,-0.011363636,EXP
2015,FB30098,M,3,43,4,-15,-0.034482759,EXP
2015,FB30098,M,3,45,6,-10,-0.024390244,EXP
2015,FB30024,F,4,48,1,NA,NA,EXP
2015,FB30024,F,4,49,2,-20,-0.045454545,EXP
2015,FB30098,M,3,47,8,-10,-0.025,EXP
2015,FB30024,F,2,23,3,-5,-0.012345679,EXP
2015,FB30098,M,0,6,6,-10,-0.024390244,EXP
2015,FB30098,M,0,7,7,0,0,EXP
2015,FB30098,M,1,14,1,NA,NA,EXP
2015,FB30098,M,1,15,2,-20,-0.045977011,EXP
2015,FB30098,M,1,16,3,-10,-0.024096386,EXP
2015,FB30098,M,1,17,4,0,0,EXP
2015,FB30024,F,3,36,4,-5,-0.012195122,EXP
2015,FB30024,F,3,37,5,-5,-0.012345679,EXP
2015,FB30024,F,3,38,6,-20,-0.05,EXP
2015,FB30024,F,3,39,7,-5,-0.013157895,EXP
2015,FB30098,M,0,1,1,NA,NA,EXP
2015,FB30024,F,4,50,3,-20,-0.047619048,EXP
2015,FB30098,M,0,4,4,-25,-0.057471264,EXP
2015,FB30024,F,3,34,2,-15,-0.034482759,EXP
2015,FB30024,F,3,35,3,-10,-0.023809524,EXP
2015,FB30024,F,2,24,4,-15,-0.0375,EXP
2015,FB30024,F,3,33,1,NA,NA,EXP
2015,FB30098,M,0,3,3,-5,-0.011363636,EXP
2015,FB30098,M,0,2,2,-5,-0.011235955,EXP
2016,EY07291,F,2,32,3,-5,-0.011627907,NEW
2016,EY07291,F,2,33,4,-5,-0.011764706,NEW
2016,EY07291,F,2,37,8,-25,-0.061728395,NEW
2016,EY07291,F,2,38,9,-5,-0.013157895,NEW
2016,EY07291,F,2,34,5,-5,-0.011904762,NEW
2016,EY07291,F,0,7,8,-5,-0.014084507,NEW
2016,FB32205,M,0,16,5,-5,-0.011764706,NEW
2016,FB32205,M,2,46,7,0,0,NEW
2016,FB32205,M,2,45,6,-5,-0.011764706,NEW
2016,EY07291,F,0,8,9,-20,-0.057142857,NEW
2016,EY07291,F,0,6,7,-10,-0.02739726,NEW
2016,EY07291,F,2,35,6,-10,-0.024096386,NEW
2016,EY07291,F,2,36,7,0,0,NEW
2016,EY07291,F,0,10,11,-10,-0.03125,NEW
2016,EY07291,F,2,31,2,-20,-0.044444444,NEW
2016,EY07291,F,3,50,4,-10,-0.023529412,NEW
2016,EY07291,F,3,51,5,-5,-0.012048193,NEW
2016,EY07291,F,2,30,1,NA,NA,NEW
2016,EY07291,F,0,3,4,-5,-0.013157895,NEW
2016,FB32205,M,0,17,6,-10,-0.023809524,NEW
2016,FB32205,M,0,15,4,-10,-0.022988506,NEW
2016,EY07291,F,0,9,10,-10,-0.03030303,NEW
2016,EY07291,F,1,23,6,-10,-0.025,NEW
2016,EY07291,F,3,49,3,0,0,NEW
2016,FB32205,M,0,14,3,-15,-0.033333333,NEW
2016,FB32205,M,2,44,5,-15,-0.034090909,NEW
2016,EY07291,F,0,5,6,-10,-0.026666667,NEW
2016,FB32205,M,2,43,4,-10,-0.022222222,NEW
2016,FB32205,M,2,42,3,-10,-0.02173913,NEW
2016,EY07291,F,2,39,10,-5,-0.013333333,NEW
2016,EY07291,F,1,22,5,0,0,NEW
2016,EY07291,F,3,47,1,NA,NA,NEW
2016,FB32205,M,0,13,2,-25,-0.052631579,NEW
2016,EY07291,F,3,48,2,-25,-0.055555556,NEW
2016,FB32205,M,1,24,1,NA,NA,NEW
2016,FB32205,M,1,29,6,-10,-0.024096386,NEW
2016,FB32205,M,2,40,1,NA,NA,NEW
2016,FB32205,M,2,41,2,-20,-0.041666667,NEW
2016,FB32205,M,0,12,1,NA,NA,NEW
2016,EY07291,F,1,18,1,NA,NA,NEW
2016,EY07291,F,0,4,5,0,0,NEW
2016,EY07291,F,0,2,3,-20,-0.05,NEW
2016,EY07291,F,0,1,2,-5,-0.012345679,NEW
2016,FB32205,M,1,28,5,-20,-0.045977011,NEW
2016,FB32205,M,1,27,4,0,0,NEW
2016,EY07291,F,0,0,1,NA,NA,NEW
2016,EY07291,F,1,19,2,-5,-0.011363636,NEW
2016,EY07291,F,1,21,4,-20,-0.047619048,NEW
2016,FB32205,M,1,26,3,-5,-0.011363636,NEW
2016,EY07291,F,1,20,3,-15,-0.034482759,NEW
2016,FB32205,M,1,25,2,-10,-0.022222222,NEW
2016,EX93991,F,3,46,1,NA,NA,EXP
2016,EX93991,F,1,17,3,-10,-0.021276596,EXP
2016,EY07295,M,7,54,4,-5,-0.010752688,EXP
2016,EX93991,F,1,15,1,NA,NA,EXP
2016,EX93991,F,3,49,4,-10,-0.023255814,EXP
2016,EX93991,F,1,18,4,-15,-0.032608696,EXP
2016,EX93991,F,2,40,6,-5,-0.012987013,EXP
2016,EX93991,F,3,48,3,-15,-0.033707865,EXP
2016,EY07295,M,0,1,2,-10,-0.022988506,EXP
2016,EX93991,F,3,47,2,-10,-0.021978022,EXP
2016,EX93991,F,1,16,2,-5,-0.010526316,EXP
2016,EX93991,F,2,39,5,-5,-0.012820513,EXP
2016,EY07295,M,3,23,3,-10,-0.023255814,EXP
2016,EY07295,M,3,25,5,-15,-0.036585366,EXP
2016,EY07295,M,7,52,2,-20,-0.04040404,EXP
2016,EY07295,M,3,24,4,-10,-0.023809524,EXP
2016,EX93991,F,0,8,3,-15,-0.032967033,EXP
2016,EX93991,F,1,20,6,0,0,EXP
2016,EY07295,M,1,3,1,NA,NA,EXP
2016,EY07295,M,2,11,3,-15,-0.033333333,EXP
2016,EX93991,F,1,19,5,-15,-0.033707865,EXP
2016,EX93991,F,2,38,4,-10,-0.025,EXP
2016,EY07295,M,3,22,2,-20,-0.044444444,EXP
2016,EY07295,M,6,42,2,-15,-0.030612245,EXP
2016,EX93991,F,2,36,2,-10,-0.024096386,EXP
2016,EY07295,M,6,45,5,0,0,EXP
2016,EY07295,M,0,0,1,NA,NA,EXP
2016,EY07295,M,3,26,6,0,0,EXP
2016,EX93991,F,0,7,2,-10,-0.021505376,EXP
2016,EY07295,M,3,27,7,-10,-0.025316456,EXP
2016,EX93991,F,2,37,3,-5,-0.012345679,EXP
2016,EY07295,M,2,10,2,-20,-0.042553191,EXP
2016,EY07295,M,3,29,9,-5,-0.013513514,EXP
2016,EX93991,F,2,35,1,NA,NA,EXP
2016,EY07295,M,7,51,1,NA,NA,EXP
2016,EY07295,M,3,21,1,NA,NA,EXP
2016,EX93991,F,0,6,1,NA,NA,EXP
2016,EY07295,M,7,53,3,-10,-0.021052632,EXP
2016,EX93991,F,3,50,5,-10,-0.023809524,EXP
2016,EY07295,M,6,44,4,-15,-0.033333333,EXP
2016,EY07295,M,3,28,8,-15,-0.038961039,EXP
2016,EY07295,M,2,9,1,NA,NA,EXP
2016,EY07295,M,4,31,1,NA,NA,EXP
2016,EY07295,M,2,14,6,-45,-0.108433735,EXP
2016,EY07295,M,6,41,1,NA,NA,EXP
2016,EY07295,M,2,13,5,-15,-0.034883721,EXP
2016,EY07295,M,6,43,3,-25,-0.052631579,EXP
2016,EY07295,M,5,34,1,NA,NA,EXP
2016,EY07295,M,2,12,4,-5,-0.011494253,EXP
2015,EL60762,F,2,35,5,-10,-0.023529412,UNKNOWN
2015,EL60658,M,2,26,5,-10,-0.02247191,UNKNOWN
2015,EL60658,M,3,46,6,-25,-0.056179775,UNKNOWN
2015,EL60762,F,2,34,4,-10,-0.022988506,UNKNOWN
2015,EL60658,M,2,24,3,0,0,UNKNOWN
2015,EL60658,M,2,25,4,-10,-0.021978022,UNKNOWN
2015,EL60658,M,2,28,7,0,0,UNKNOWN
2015,EL60658,M,3,45,5,0,0,UNKNOWN
2015,EL60658,M,3,47,7,-5,-0.011904762,UNKNOWN
2015,EL60658,M,2,23,2,-20,-0.042105263,UNKNOWN
2015,EL60658,M,1,12,9,-5,-0.012658228,UNKNOWN
2015,EL60762,F,2,38,8,-10,-0.025316456,UNKNOWN
2015,EL60658,M,1,9,6,-15,-0.034883721,UNKNOWN
2015,EL60658,M,2,27,6,-15,-0.034482759,UNKNOWN
2015,EL60762,F,2,39,9,-10,-0.025974026,UNKNOWN
2015,EL60762,F,2,40,10,-10,-0.026666667,UNKNOWN
2015,EL60658,M,2,29,8,-10,-0.023809524,UNKNOWN
2015,EL60762,F,2,33,3,-15,-0.033333333,UNKNOWN
2015,EL60658,M,3,42,2,-15,-0.030927835,UNKNOWN
2015,EL60658,M,3,44,4,-10,-0.021978022,UNKNOWN
2015,EL60762,F,0,3,3,-10,-0.026315789,UNKNOWN
2015,EL60762,F,1,13,1,NA,NA,UNKNOWN
2015,EL60658,M,2,22,1,NA,NA,UNKNOWN
2015,EL60762,F,1,15,3,-15,-0.036585366,UNKNOWN
2015,EL60762,F,2,37,7,-5,-0.0125,UNKNOWN
2015,EL60658,M,1,8,5,-15,-0.033707865,UNKNOWN
2015,EL60658,M,1,7,4,-5,-0.011111111,UNKNOWN
2015,EL60762,F,1,16,4,-5,-0.012658228,UNKNOWN
2015,EL60658,M,3,48,8,-10,-0.024096386,UNKNOWN
2015,EL60762,F,3,49,1,NA,NA,UNKNOWN
2015,EL60658,M,3,41,1,NA,NA,UNKNOWN
2015,EL60658,M,2,30,9,-10,-0.024390244,UNKNOWN
2015,EL60658,M,3,43,3,-15,-0.031914894,UNKNOWN
2015,EL60658,M,1,4,1,NA,NA,UNKNOWN
2015,EL60762,F,2,31,1,NA,NA,UNKNOWN
2015,EL60762,F,1,14,2,-10,-0.023809524,UNKNOWN
2015,EL60658,M,1,11,8,-10,-0.024691358,UNKNOWN
2015,EL60762,F,2,36,6,-15,-0.036144578,UNKNOWN
2015,EL60762,F,1,18,6,0,0,UNKNOWN
2015,EL60762,F,3,50,2,-15,-0.034090909,UNKNOWN
2015,EL60762,F,2,32,2,-25,-0.052631579,UNKNOWN
2015,EL60762,F,1,17,5,-25,-0.064102564,UNKNOWN
2015,EL60658,M,1,10,7,-10,-0.024096386,UNKNOWN
2015,EL60658,M,1,6,3,-10,-0.02173913,UNKNOWN
2015,EL60762,F,0,1,1,NA,NA,UNKNOWN
2015,EL60762,F,3,51,3,-15,-0.035294118,UNKNOWN
2015,EL60762,F,0,2,2,-15,-0.037974684,UNKNOWN
2015,EL60762,F,1,19,7,-5,-0.01369863,UNKNOWN
2015,EL60762,F,1,20,8,-10,-0.027777778,UNKNOWN
2015,EL60658,M,1,5,2,-15,-0.031578947,UNKNOWN
2015,EL60762,F,1,21,9,-15,-0.042857143,UNKNOWN
2015,EL60658,M,0,0,1,NA,NA,UNKNOWN
2019,EZ88864,M,2,18,1,NA,NA,EXP
2019,EZ88864,M,1,10,2,-15,-0.03125,EXP
2019,FB32329,F,2,6,1,NA,NA,EXP
2019,EZ88864,M,3,21,1,NA,NA,EXP
2019,FB32329,F,2,8,3,-10,-0.023529412,EXP
2019,EZ88864,M,4,35,1,NA,NA,EXP
2019,FB32329,F,3,18,3,-20,-0.047058824,EXP
2019,FB32329,F,2,7,2,0,0,EXP
2019,EZ88864,M,0,2,2,0,0,EXP
2019,FB32329,F,4,22,1,NA,NA,EXP
2019,FB32329,F,4,23,2,-25,-0.058139535,EXP
2019,EZ88864,M,0,1,1,NA,NA,EXP
2019,FB32329,F,3,19,4,-10,-0.024691358,EXP
2019,EZ88864,M,0,3,3,-15,-0.033707865,EXP
2019,FB32329,F,3,16,1,NA,NA,EXP
2019,FB32329,F,3,17,2,-10,-0.022988506,EXP
2019,FB32329,F,4,24,3,-20,-0.049382716,EXP
2019,FB32329,F,3,20,5,-5,-0.012658228,EXP
2019,FB32329,F,1,4,1,NA,NA,EXP
2019,FB32329,F,6,35,1,NA,NA,EXP
2019,FB32329,F,0,0,1,NA,NA,EXP
2019,EZ88864,M,1,9,1,NA,NA,EXP
2019,FB32329,F,5,29,1,NA,NA,EXP
2019,FB32330,M,0,1,1,NA,NA,EXP
2019,FB32330,M,0,3,3,-5,-0.011235955,EXP
2019,FB30681,F,3,33,4,0,0,EXP
2019,FB30681,F,3,34,5,-5,-0.011363636,EXP
2019,FB32330,M,0,2,2,-15,-0.032608696,EXP
2019,FB30681,F,3,36,7,0,0,EXP
2019,FB30681,F,4,46,1,NA,NA,EXP
2019,FB30681,F,4,47,2,-5,-0.010204082,EXP
2019,FB30681,F,3,35,6,-10,-0.022988506,EXP
2019,FB30681,F,4,49,4,-15,-0.032967033,EXP
2019,FB30681,F,4,50,5,0,0,EXP
2019,FB30681,F,4,51,6,-10,-0.022727273,EXP
2019,FB30681,F,4,48,3,-30,-0.06185567,EXP
2019,FB32330,M,0,5,5,-20,-0.046511628,EXP
2019,FB32330,M,1,11,1,NA,NA,EXP
2019,FB32330,M,1,12,2,-20,-0.042553191,EXP
2019,FB32330,M,1,13,3,-5,-0.011111111,EXP
2019,FB32330,M,1,14,4,0,0,EXP
2019,FB32330,M,1,15,5,-10,-0.02247191,EXP
2019,FB32330,M,1,16,6,-5,-0.011494253,EXP
2019,FB32330,M,2,24,1,NA,NA,EXP
2019,FB32330,M,2,25,2,-15,-0.031578947,EXP
2019,FB32330,M,2,26,3,-5,-0.010869565,EXP
2019,FB32330,M,2,27,4,-20,-0.043956044,EXP
2019,FB32330,M,2,28,5,-5,-0.011494253,EXP
2019,FB32330,M,0,4,4,-10,-0.022727273,EXP
2019,FB30681,F,0,0,1,NA,NA,EXP
2019,FB30681,F,1,6,1,NA,NA,EXP
2019,FB30681,F,1,7,2,0,0,EXP
2019,FB30681,F,1,8,3,0,0,EXP
2019,FB30681,F,1,9,4,-15,-0.030927835,EXP
2019,FB30681,F,1,10,5,-5,-0.010638298,EXP
2019,FB30681,F,2,17,1,NA,NA,EXP
2019,FB30681,F,2,18,2,-10,-0.021276596,EXP
2019,FB30681,F,2,19,3,-5,-0.010869565,EXP
2019,FB30681,F,2,20,4,-5,-0.010989011,EXP
2019,FB30681,F,2,21,5,-15,-0.033333333,EXP
2019,FB30681,F,2,22,6,-10,-0.022988506,EXP
2019,FB30681,F,2,23,7,-15,-0.035294118,EXP
2019,FB30681,F,3,30,1,NA,NA,EXP
2019,FB30681,F,3,31,2,-15,-0.032608696,EXP
2019,FB30681,F,3,32,3,-5,-0.011235955,EXP
2019,FB32330,M,3,38,2,-15,-0.033707865,EXP
2019,FB32330,M,3,39,3,-15,-0.034883721,EXP
2019,FB32330,M,3,40,4,-5,-0.012048193,EXP
2019,FB32330,M,3,41,5,-10,-0.024390244,EXP
2019,FB32330,M,3,42,6,0,0,EXP
2019,FB32330,M,3,43,7,-15,-0.0375,EXP
2019,FB32330,M,3,44,8,-10,-0.025974026,EXP
2019,FB32330,M,3,45,9,-10,-0.026666667,EXP
2019,FB32330,M,4,52,1,NA,NA,EXP
2019,FB32330,M,4,53,2,-5,-0.010869565,EXP
2019,FB32330,M,2,29,6,-5,-0.011627907,EXP
2019,FB32330,M,4,54,3,-15,-0.032967033,EXP
2019,FB32330,M,3,37,1,NA,NA,EXP
2015,FB30303,M,1,12,2,-5,-0.011627907,EXP
2015,EX93603,F,0,8,4,-15,-0.03030303,EXP
2015,FB30303,M,1,11,1,NA,NA,EXP
2015,EX93603,F,1,19,2,-10,-0.021276596,EXP
2015,EX93603,F,1,20,3,-5,-0.010869565,EXP
2015,EX93603,F,0,7,3,-10,-0.01980198,EXP
2015,FB30303,M,0,3,4,-15,-0.037037037,EXP
2015,EX93603,F,0,10,6,-5,-0.010638298,EXP
2015,EX93603,F,1,18,1,NA,NA,EXP
2015,FB30303,M,0,4,5,-10,-0.025641026,EXP
2015,EX93603,F,0,9,5,-10,-0.020833333,EXP
2015,FB30303,M,0,2,3,-20,-0.047058824,EXP
2015,EX93603,F,0,6,2,-5,-0.009803922,EXP
2015,EX93603,F,0,5,1,NA,NA,EXP
2015,FB30303,M,0,0,1,NA,NA,EXP
2015,FB30303,M,0,1,2,-10,-0.022988506,EXP
2015,FB30072,M,1,16,4,-30,-0.0625,EXP
2015,EX93604,F,1,26,4,-10,-0.022988506,EXP
2015,FB30072,M,0,0,1,NA,NA,EXP
2015,EX93604,F,1,27,5,-5,-0.011764706,EXP
2015,EX93604,F,1,30,8,0,0,EXP
2015,EX93604,F,1,25,3,0,0,EXP
2015,FB30072,M,3,31,1,NA,NA,EXP
2015,FB30072,M,0,4,5,-15,-0.030612245,EXP
2015,EX93604,F,0,8,2,-10,-0.021978022,EXP
2015,EX93604,F,0,7,1,NA,NA,EXP
2015,EX93604,F,1,24,2,-5,-0.011363636,EXP
2015,FB30072,M,0,1,2,-5,-0.009803922,EXP
2015,FB30072,M,3,32,2,-30,-0.0625,EXP
2015,FB30072,M,0,5,6,-5,-0.010526316,EXP
2015,EX93604,F,0,9,3,-10,-0.02247191,EXP
2015,FB30072,M,2,22,3,-5,-0.011235955,EXP
2015,FB30072,M,1,18,6,-15,-0.034090909,EXP
2015,EX93604,F,0,10,4,-20,-0.045977011,EXP
2015,EX93604,F,1,23,1,NA,NA,EXP
2015,FB30072,M,3,34,4,-15,-0.033707865,EXP
2015,FB30072,M,1,17,5,-10,-0.022222222,EXP
2015,EX93604,F,1,29,7,-30,-0.071428571,EXP
2015,FB30072,M,3,33,3,-5,-0.011111111,EXP
2015,FB30072,M,2,21,2,0,0,EXP
2015,FB30072,M,0,3,4,-10,-0.02,EXP
2015,FB30072,M,0,6,7,-15,-0.031914894,EXP
2015,FB30072,M,0,2,3,-5,-0.00990099,EXP
2015,EX93604,F,1,28,6,0,0,EXP
2015,FB30072,M,2,20,1,NA,NA,EXP
2015,EX93604,F,0,12,6,-5,-0.012345679,EXP
2015,FB30072,M,1,14,2,-15,-0.03030303,EXP
2015,FB30072,M,1,13,1,NA,NA,EXP
2015,FB30072,M,1,15,3,0,0,EXP
2015,EX93604,F,0,11,5,-10,-0.024096386,EXP
2016,FB30072,M,2,33,2,0,0,UNKNOWN
2016,FB30072,M,2,32,1,NA,NA,UNKNOWN
2016,EK93604,F,2,26,2,-10,-0.02247191,UNKNOWN
2016,FB30072,M,2,34,3,-5,-0.01,UNKNOWN
2016,EK93604,F,2,28,4,-10,-0.022988506,UNKNOWN
2016,FB30072,M,0,5,3,-10,-0.02020202,UNKNOWN
2016,FB30072,M,2,35,4,-10,-0.02020202,UNKNOWN
2016,FB30072,M,0,4,2,-5,-0.01,UNKNOWN
2016,FB30072,M,0,3,1,NA,NA,UNKNOWN
2016,FB30072,M,3,49,4,-25,-0.052083333,UNKNOWN
2016,FB30072,M,1,24,7,-5,-0.011494253,UNKNOWN
2016,FB30072,M,2,36,5,-5,-0.010309278,UNKNOWN
2016,EK93604,F,2,27,3,0,0,UNKNOWN
2016,EK93604,F,1,15,5,-5,-0.010989011,UNKNOWN
2016,EK93604,F,0,1,2,-10,-0.025316456,UNKNOWN
2016,EK93604,F,1,17,7,-5,-0.011235955,UNKNOWN
2016,EK93604,F,2,30,6,-5,-0.012345679,UNKNOWN
2016,EK93604,F,3,45,7,-5,-0.011764706,UNKNOWN
2016,EK93604,F,3,40,2,-5,-0.010989011,UNKNOWN
2016,EK93604,F,2,29,5,-20,-0.047058824,UNKNOWN
2016,FB30072,M,1,21,4,-5,-0.011235955,UNKNOWN
2016,EK93604,F,2,25,1,NA,NA,UNKNOWN
2016,FB30072,M,1,19,2,-5,-0.010989011,UNKNOWN
2016,FB30072,M,3,50,5,-10,-0.021978022,UNKNOWN
2016,FB30072,M,3,48,3,-10,-0.020408163,UNKNOWN
2016,FB30072,M,0,6,4,-5,-0.010309278,UNKNOWN
2016,EK93604,F,2,31,7,-5,-0.0125,UNKNOWN
2016,EK93604,F,0,0,1,NA,NA,UNKNOWN
2016,FB30072,M,1,23,6,0,0,UNKNOWN
2016,EK93604,F,3,43,5,-5,-0.011494253,UNKNOWN
2016,FB30072,M,3,47,2,-5,-0.01010101,UNKNOWN
2016,EK93604,F,3,39,1,NA,NA,UNKNOWN
2016,EK93604,F,1,14,4,-15,-0.031914894,UNKNOWN
2016,FB30072,M,1,22,5,-5,-0.011363636,UNKNOWN
2016,EK93604,F,1,16,6,-5,-0.011111111,UNKNOWN
2016,FB30072,M,0,7,5,-5,-0.010416667,UNKNOWN
2016,FB30072,M,0,8,6,0,0,UNKNOWN
2016,EK93604,F,3,41,3,-10,-0.022222222,UNKNOWN
2016,EK93604,F,3,42,4,-5,-0.011363636,UNKNOWN
2016,FB30072,M,3,46,1,NA,NA,UNKNOWN
2016,EK93604,F,3,44,6,-5,-0.011627907,UNKNOWN
2016,FB30072,M,0,10,8,-15,-0.032967033,UNKNOWN
2016,FB30072,M,1,18,1,NA,NA,UNKNOWN
2016,FB30072,M,1,20,3,-5,-0.011111111,UNKNOWN
2016,FB30072,M,0,9,7,-20,-0.042105263,UNKNOWN
2016,EK93604,F,1,11,1,NA,NA,UNKNOWN
2016,FB30072,M,2,37,6,-5,-0.010416667,UNKNOWN
2016,FB30072,M,2,38,7,-5,-0.010526316,UNKNOWN
2016,EK93604,F,1,13,3,-20,-0.040816327,UNKNOWN
2016,EK93604,F,1,12,2,0,0,UNKNOWN
2016,EK93604,F,0,2,3,-10,-0.025974026,UNKNOWN
2016,EZ01622,M,3,37,1,NA,NA,EXP
2016,EZ01622,M,3,38,2,-10,-0.022727273,EXP
2016,EX93861,F,2,25,1,NA,NA,EXP
2016,EX93861,F,3,47,3,-10,-0.022222222,EXP
2016,EX93861,F,3,48,4,-5,-0.011363636,EXP
2016,EZ01622,M,2,23,6,0,0,EXP
2016,EX93861,F,0,11,4,-5,-0.010638298,EXP
2016,EX93861,F,1,16,2,-15,-0.033333333,EXP
2016,EZ01622,M,2,18,1,NA,NA,EXP
2016,EZ01622,M,3,43,7,-10,-0.025316456,EXP
2016,EX93861,F,1,17,3,-5,-0.011494253,EXP
2016,EX93861,F,3,45,1,NA,NA,EXP
2016,EZ01622,M,2,24,7,-15,-0.035294118,EXP
2016,EZ01622,M,0,1,1,NA,NA,EXP
2016,EZ01622,M,1,14,3,-5,-0.010638298,EXP
2016,EZ01622,M,0,3,3,-15,-0.036585366,EXP
2016,EX93861,F,2,36,12,-10,-0.027027027,EXP
2016,EZ01622,M,1,13,2,-10,-0.020833333,EXP
2016,EZ01622,M,2,21,4,-5,-0.011111111,EXP
2016,EX93861,F,1,15,1,NA,NA,EXP
2016,EZ01622,M,3,39,3,0,0,EXP
2016,EZ01622,M,2,19,2,-10,-0.021276596,EXP
2016,EZ01622,M,3,41,5,-15,-0.036144578,EXP
2016,EX93861,F,3,46,2,-10,-0.02173913,EXP
2016,EX93861,F,2,31,7,-10,-0.024096386,EXP
2016,EZ01622,M,0,4,4,0,0,EXP
2016,EX93861,F,2,35,11,0,0,EXP
2016,EZ01622,M,3,44,8,-5,-0.012987013,EXP
2016,EZ01622,M,2,20,3,-10,-0.02173913,EXP
2016,EZ01622,M,0,2,2,-30,-0.068181818,EXP
2016,EZ01622,M,1,12,1,NA,NA,EXP
2016,EX93861,F,2,34,10,-20,-0.051282051,EXP
2016,EZ01622,M,3,42,6,-5,-0.0125,EXP
2016,EZ01622,M,0,7,7,-10,-0.025316456,EXP
2016,EX93861,F,2,27,3,-20,-0.044444444,EXP
2016,EZ01622,M,3,40,4,-15,-0.034883721,EXP
2016,EZ01622,M,2,22,5,-20,-0.04494382,EXP
2016,EX93861,F,0,8,1,NA,NA,EXP
2016,EX93861,F,2,30,6,-5,-0.011904762,EXP
2016,EX93861,F,2,32,8,-5,-0.012345679,EXP
2016,EX93861,F,0,10,3,0,0,EXP
2016,EX93861,F,0,9,2,-5,-0.010526316,EXP
2016,EX93861,F,2,29,5,-5,-0.011764706,EXP
2016,EZ01622,M,0,6,6,0,0,EXP
2016,EX93861,F,2,33,9,-10,-0.025,EXP
2016,EZ01622,M,0,5,5,0,0,EXP
2016,EX93861,F,2,28,4,-5,-0.011627907,EXP
2016,EX93861,F,2,26,2,-5,-0.010989011,EXP
2019,EX93849,F,2,39,7,-5,-0.0125,UNKNOWN
2019,EX93849,F,1,16,2,-5,-0.011627907,UNKNOWN
2019,EX93849,F,2,38,6,-5,-0.012345679,UNKNOWN
2019,EX93849,F,0,8,6,-5,-0.012987013,UNKNOWN
2019,EX93849,F,1,17,3,0,0,UNKNOWN
2019,EX93815,M,3,42,2,0,0,UNKNOWN
2019,EX93849,F,1,25,11,-10,-0.02739726,UNKNOWN
2019,EX93849,F,0,7,5,0,0,UNKNOWN
2019,EX93815,M,2,29,4,-10,-0.022727273,UNKNOWN
2019,EX93849,F,2,33,1,NA,NA,UNKNOWN
2019,EX93815,M,1,9,1,NA,NA,UNKNOWN
2019,EX93815,M,3,43,3,-20,-0.042553191,UNKNOWN
2019,EX93815,M,3,41,1,NA,NA,UNKNOWN
2019,EX93849,F,1,15,1,NA,NA,UNKNOWN
2019,EX93815,M,2,30,5,-15,-0.034883721,UNKNOWN
2019,EX93849,F,1,24,10,-5,-0.013513514,UNKNOWN
2019,EX93815,M,0,0,1,NA,NA,UNKNOWN
2019,EX93815,M,2,32,7,-15,-0.036144578,UNKNOWN
2019,EX93815,M,0,1,2,-15,-0.032608696,UNKNOWN
2019,EX93815,M,0,2,3,-5,-0.011235955,UNKNOWN
2019,EX93849,F,0,6,4,-10,-0.025316456,UNKNOWN
2019,EX93815,M,1,12,4,-5,-0.011235955,UNKNOWN
2019,EX93815,M,2,31,6,0,0,UNKNOWN
2019,EX93815,M,2,28,3,-5,-0.011235955,UNKNOWN
2019,EX93815,M,1,10,2,-10,-0.021978022,UNKNOWN
2019,EX93849,F,2,37,5,-5,-0.012195122,UNKNOWN
2019,EX93849,F,2,34,2,-5,-0.011494253,UNKNOWN
2019,EX93849,F,2,40,8,-5,-0.012658228,UNKNOWN
2019,EX93849,F,1,23,9,-5,-0.013333333,UNKNOWN
2019,EX93849,F,0,5,3,-10,-0.024691358,UNKNOWN
2019,EX93815,M,3,47,7,-15,-0.035294118,UNKNOWN
2019,EX93849,F,2,35,3,-5,-0.011627907,UNKNOWN
2019,EX93849,F,1,22,8,-10,-0.025974026,UNKNOWN
2019,EX93815,M,2,26,1,NA,NA,UNKNOWN
2019,EX93849,F,1,21,7,-10,-0.025316456,UNKNOWN
2019,EX93849,F,2,36,4,-15,-0.035294118,UNKNOWN
2019,EX93815,M,1,11,3,0,0,UNKNOWN
2019,EX93815,M,2,27,2,0,0,UNKNOWN
